70,36,Jelita Ostrich Farm,Interactive ostrich farm in Negeri Sembilan where visitors can feed and learn about ostriches.,"ostrich, farm, eco, agro tourism",Nature & Eco,Negeri Sembilan,Seremban,15,45,Daily,None,9:00  AM – 5:00  PM,012-3456 7890,https://www.facebook.com/jelitaostrichfarm,15/3/2025,4.7,AD01,Null
71,121,Jeruk Madu Pak Ali,Famous local brand producing preserved sweet & tangy fruits using traditional methods.,"jeruk, local product, snack, penang",Food & Culinary,Penang,George Town,8,35,Daily,None,10:00 AM–6:00 PM,018-345 2212,Known for mango jeruk.,16/3/2025,4.3,AD01,Null
72,99,Jeti Pak Awang River Cruise,Traditional river cruise showcasing fishing life and mangrove views along the Terengganu River.,"river cruise, ecotourism, culture, terengganu",Nature & Eco,Terengganu,Kuala Terengganu,25,30,Daily,None,7.00  AM - 6.00  PM,011-2091 9802,https://www.facebook.com/p/Jeti-Pak-Awang-River-Cruise-Terengganu-100051743393292/,17/3/2025,4.8,AD01,Null
73,80,Juliana Native Handwork & Bead Art Workshop,Workshop showcasing traditional Sarawak beadwork with hands-on sessions to learn native designs and techniques.,"handicraft, beadwork, sarawak, workshop",Arts & Crafts,Sarawak,Kuching,40,120,Mon – Sat,Sunday,10:00  AM – 6:00  PM,013-777 2489,—,18/3/2025,4.8,AD01,Null
74,72,Kadaiku • Sabah Souvenirs & Handicrafts,"Retail store managed by Kraftangan Malaysia showcasing authentic Sabah crafts, textiles, and handmade gifts made by local artisans.","handicraft, souvenirs, sabah, local",Arts & Crafts,Sabah,Kota Kinabalu,10,300,Mon – Sat,Sunday,9:00  AM – 6:00  PM,088-272 177,https://www.facebook.com/KadaikuSabah,19/3/2025,4.8,AD01,Null
75,131,Kak Yah Budu Tempayan,Home of the famous traditional Kelantanese “budu” (fermented anchovy sauce) made in clay jars for authentic flavor.,"food, local product, budu, kelantan",Food & Culinary,Kelantan,Tumpat,5.8,11,Daily,None,8.30  AM - 7.15  PM, 011-1063 7360,,20/3/2025,4.6,AD01,Null
76,104,"Kalang Warisan, Serada","Community-based tourism destination in Kampung Pulau Manis, Serada, combining culture, recreation, and nature activities. Discovery Terengganu+2Wanderlog+2","culture, heritage, arts, terengganu",Culture & Heritage,Terengganu,Kuala Terengganu,30,160,Daily,Monday,Tue–Sun 8:00  AM – 6:30  PM ,012-371 5412,https://www.facebook.com/KalangWarisan Discovery Terengganu+1,21/3/2025,4.4,AD01,Null
77,128,Kalimi Wau Bulan,"Workshop specializing in the making of traditional Wau Bulan, an iconic cultural symbol of Kelantan.","wau bulan, heritage craft, kelantan",Arts & Crafts,Kelantan,Kota Bharu,20,180,Mon–Sat,Sunday,10.00  AM – 5.00  PM,019-833 1240,Visitors can watch live wau-making sessions and purchase handcrafted pieces.,22/3/2025,4.9,AD01,Null
78,194,Kampung Agong Heritage Theme Park,"Kampung Agong is a unique agro-tourism destination located in Penaga, Penang, Malaysia. Surrounded by lush paddy fields and serene village scenery, it offers the perfect escape from the city for those wanting to experience traditional Malay kampung life.","heritage, kampung, nature",Culture & Heritage,Penang,"841, Kampung Bakar Kapor, 13100 Penaga, Pulau Pinang",5,18,Daily,None,9 am - 6 pm,0 12 481 7795,https://kampungagong.com/about/,23/3/2025,4.5,AD01,Null
79,228,Kampung Bilit Homestay,"Kampung Bilit Homestay offers an authentic Malaysian village experience nestled along the serene riverbanks of Sarawak. Guests can enjoy traditional longhouse hospitality, local cuisine, and hands-on cultural activities such as fishing, bamboo rafting, and traditional handicraft workshops. Ideal for families, nature lovers, and travelers seeking a peaceful retreat away from the city.","homestay, eco-tourism, sustainable, local",Homestay,Sabah,"Kinabatangan, Sabah",40,120,Daily,None,24 hours,019-883-5714,https://www.tripadvisor.com.my/Hotel_Review-g303997-d2101389-Reviews-Bilit_Village_Homestay-Sandakan_Sandakan_Division_Sabah.html,24/3/2025,4.3,AD01,Null
80,183,Kampung Budaya Sarawak,"An award-winning living museum featuring Sarawak’s ethnic houses, crafts, and traditional performances.","culture, heritage village, sarawak",Culture & Heritage,Sarawak,"Pantai Damai Santubong, Kampung Budaya Sarawak, 93752 Kuching, Sarawak",55,135,Daily,None,9.00  AM - 5.00  PM,082-846 108,https://scv.com.my/ms/,25/3/2025,4.4,AD01,Null
81,156,Kampung Budaya Terengganu,"An open-air cultural village offering live demonstrations of weaving, silat, gamelan, and traditional crafts. The village highlights architecture, customs, and arts from all eight Terengganu districts.","culturalvillage, terengganu, heritage",Culture & Heritage,Terengganu,"Terengganu State Museum, Kampung Bukit Losong, 20566 Kuala Terengganu, Terengganu",0,5,Daily,"Tuesday, friday",9.00  AM - 5.00 PM,09-623 1553,https://www.discoveryterengganu.com/tempat/kampung-budaya-terengganu/,26/3/2025,4.7,AD01,Null
82,229,Kampung Dagat Homestay,"Kampung Dagat Homestay offers an authentic village experience nestled along the serene rivers of Malaysia. Guests can immerse themselves in the tranquil rhythms of rural life, enjoy the fresh air, and witness the natural beauty of lush landscapes and calm waterways.","homestay, eco-tourism, sustainable, local",Homestay,Sabah,"Kinabatangan, Sabah",30,80,Daily,None,24 hours,011-3162 3518,,27/3/2025,4.9,AD01,Null
83,93,Kampung Kuantan Fireflies Park,Famous river-boat tours at night to witness glowing fireflies along mangrove banks in Selangor.,"fireflies, nature, ecotourism, selangor",Nature & Eco,Selangor,"Kampung Kuantan, Kuala Selangor",20,50,Daily,None,7:30  PM – 10:30  PM,019-907 3345,—,28/3/2025,4.6,AD01,Null
84,129,Kampung Laut Cultural Heritage Site,"Historical and cultural site featuring traditional Malay architecture, showcasing the heritage of Kelantan’s old settlement.","heritage, culture, architecture, kelantan",Culture & Heritage,Kelantan,Wakaf Bharu,0,1,Daily,"Friday, Saturday",8.00  AM - 5.00  PM,,https://www.facebook.com/kampunglautkelantan/,29/3/2025,4.7,AD01,Null
85,139,Kampung Padi,"A peaceful village stay surrounded by rice fields, offering traditional experiences and cultural immersion.","homestay, culture, paddy, kedah",Culture & Heritage,Kedah,Sungai Petani,0,0,Daily,Tuesday,9.00  AM - 11.00  PM,017-563 6056,https://www.facebook.com/tourismkedah/posts/kedah-kualamuda-port-healing-baru-di-kedah-kampung-padiescape-the-hustle-embrace/1025609849592050/,30/3/2025,4.1,AD01,Null
86,124,Kareem Pasembur Rojak,Long-standing family business in Penang serving pasembur and rojak with homemade sauce.,"pasembur, rojak, streetfood, penang",Food & Culinary,Penang,George Town,5,14,Daily,None,11:00 AM–8:00 PM,017-299 8877,Popular evening spot.,31/3/2025,4.4,AD01,Null
87,137,Kebun Limau Agro Cikgu Ibrahim,A citrus farm where visitors can explore and learn about lime cultivation while enjoying fresh fruits.,"farm, citrus, agro tourism, kedah",Nature & Eco,Kedah,Pokok Sena,10,30,Daily,Friday,8.00  AM - 5.00  PM,013-488 5560,,1/4/2025,4.9,AD01,Null
88,27,Kedai Belacan Cincaluk Sri Murni,Traditional Melaka shop selling homemade belacan and cincaluk condiments.,"food, melaka, traditional, condiment",Food & Culinary,Melaka,Tanjung Kling,2.2,5.5,Daily,None,8.00  AM - 6.00  PM, 010-879 4110,https://shopee.com.my/kedaibelacancincalukserimurni,2/4/2025,4.9,AD01,Null
89,215,Kedai Jala Mad Rezeki,"Located in Parit Buntar, Kedai Jala Mad Rezeki is a popular spot for fishing enthusiasts. The shop offers a wide range of quality fishing equipment and serves as a friendly gathering place for the local fishing community.","fishing, equipment, shop, parit buntar, community, outdoor, angling, perak",Arts & Crafts,Perak,Parit Buntar,10,50,Daily,Sunday,9.00 AM - 6.00  PM, 017-420 1061,https://www.facebook.com/100063694412690/?locale=en_GB,3/4/2025,5,AD01,Null
90,37,Kedai Kraftangan Lina Madu,Sells locally crafted honey-based products and handicrafts.,"craft, honey, local, souvenir",Arts & Crafts,Negeri Sembilan,Bahau,5,50,Daily,None,10:00  AM – 6:00  PM,019-556 2234,https://www.facebook.com/kedaimadulina,4/4/2025,4.5,AD01,Null
91,2,Kek Lapis Dayang Salhah,One of Sarawak’s most iconic kek lapis brands offering colorful and flavorful cakes — a must-buy Sarawak souvenir. (dayangsalhahkeklapis.com),"kek lapis, sarawak, dessert, heritage",Food & Culinary,Sarawak,"Kampung Gersik, Kuching",25,150,Daily,None,8:00  AM – 7:00  PM,082-253 881,https://dayangsalhahkeklapis.com,5/4/2025,4.9,AD01,Null
92,9,Kek Lapis Mama Su (Bangi),West Malaysia-based shop selling Sarawak-style kek lapis with diverse flavors and modern packaging.,"kek lapis, bakery, bangi, dessert",Food & Culinary,Selangor,Bangi,15,35,Daily,None,10.00  AM - 8.00  PM,017-208 7858,https://keklapismamasubangi.orderl AMy/kek-lapis-sarawak,6/4/2025,4.4,AD01,Null
93,187,Kek Lapis Mua Izzaty,"A local bakery in Kota Tinggi specializing in premium kek lapis and brownies, known for its vibrant layered cakes.","bakery, kek lapis, dessert, johor",Food & Culinary,Johor,"No. 3, Jalan Permai, Taman Sedili, 81900 Kota Tinggi, Johor",15,25,Daily,Wednesday,10.00  AM - 7.00  PM,,https://www.instagram.com/keklapismuaizzaty/,7/4/2025,5,AD01,Null
94,226,Kek Lapis Warisan Sdn Bhd,Famous Sarawak bakery producing premium handmade layered cakes using traditional recipes and natural ingredients. (keklapiswarisan.com),"kek lapis, sarawak, bakery, traditional dessert",Food & Culinary,Sarawak,Kuching,25,120,Daily,None,8:00  AM – 6:00  PM,082-427 277,https://www.keklapiswarisan.com,8/4/2025,4.8,AD01,Null
95,167,Kerepek Ubi Pedas Zaronah / Tugi,Local homemade spicy tapioca chips with crunchy texture and authentic Johor flavor. Available for bulk orders.,"snack, kerepek, local food",Food & Culinary,Johor,"83500 Parit Sulong, Johor",5,70,Daily,None,9.00  AM - 6.00  PM,07-418 7086,,9/4/2025,4.4,AD01,Null
96,7,Keropok Lekor Ori Terengganu No. 1,"Authentic Terengganu fish crackers made fresh daily, maintaining the traditional flavor.","keropok lekor, terengganu, snack, traditional food",Food & Culinary,Selangor,Petaling Jaya,10,20,Daily,None,24 hours, 011-5915 0515,,10/4/2025,4.9,AD01,Null
97,11,Keropok Lekor Tokku,Local Terengganu stall known for crunchy and flavorful keropok lekor goreng panas.,"keropok lekor, street food, terengganu",Food & Culinary,Terengganu,Kuala Terengganu,4.5,25,Daily,Friday,8.30  AM - 6.00  PM,09-624 3114,https://www.tokku.com.my/,11/4/2025,4.3,AD01,Null
98,97,Khairol Fiber Group,"A boat and fiberglass craft manufacturer based in Dungun, Terengganu, producing recreational and commercial vessels. khairolfibergroup.com+1","boatmaking, craftsmanship, marine, terengganu",Arts & Crafts,Terengganu,"Lot 8126, Jalan Kuala Abang, Kg Bukit Pauh, 23000 Dungun",0,0,Mon-Sat,Sunday,9:00  AM – 5:30  PM ,010-252 6129,https://khairolfibergroup.com khairolfibergroup.com,12/4/2025,4.9,AD01,Null
99,52,KHN Harum Manis,"Retailer specializing in premium Harumanis mangoes, available for delivery nationwide.","harumanis, perlis, food, fruit",Food & Culinary,Perlis,Kuala Perlis,20,100,Daily,None,8:00  AM – 8:00  PM,017-800 9922,https://www.facebook.com/KHNHarumManis,13/4/2025,4.9,AD01,Null
100,164,Kilang Kerepek Mak Jah,"A local snack factory producing various types of kerepek (chips) made from banana, cassava, and more.","snack, kerepek, local food",Food & Culinary,Johor," Tiang Lampu, 89, Parit Lapis Laman, 83500 Parit Sulong, Johor",10,50,Daily,None,8.00  AM - 6.00  PM,016-949 3202,https://www.facebook.com/MakJahKrepek/,14/4/2025,4.3,AD01,Null
101,222,Kiulu Farmstay,"A peaceful farmstay surrounded by nature, offering local food, farming experiences, and eco-friendly accommodation.",farmstay ecotourism nature,Nature & Eco,Sabah,Tamparuli,160,950,Daily,None,8 AM – 8 PM,088-438 300,https://www.kiulufarmstay.com/,15/4/2025,4.7,AD01,Null
102,220,Koisaan Cultural Village,"Located in KDCA Penampang, this site offers insight into Sabah’s 40+ ethnic groups, showcasing dances, music, and native homes.",ethnicdiversity culturalexperience sabah,Culture & Heritage,Sabah,Penampang,35,65,Mon–Sat,Sunday,9 AM – 5 PM,011-2534 3062,https://kcv.kdca.org.my/,16/4/2025,4.5,AD01,Null
103,41,Kraftangan Kuala Kangsar No. C-1,"Handicraft shop featuring Perak’s signature pottery, songket, and souvenirs.","craft, perak, souvenir, pottery",Arts & Crafts,Perak,Kuala Kangsar,15,200,Daily,None,9:00  AM – 6:00  PM,013-887 9300,https://www.kraftangan.gov.my,17/4/2025,4.8,AD01,Null
104,42,KT Kraf,"Local craft supplier producing custom batik, wood, and woven items.","batik, craft, local, handmade",Arts & Crafts,Perak,Ipoh,10,100,Monday – Saturday,Sunday,9:00  AM – 5:00  PM,016-223 9088,https://www.facebook.com/KTKraf,18/4/2025,4.7,AD01,Null
105,43,Kuala Sepetang Eco Tourism,"Explore mangrove forests, charcoal kilns, and fishing villages through guided eco tours in Kuala Sepetang.","eco tourism, mangrove, perak, nature",Nature & Eco,Perak,Kuala Sepetang,25,100,Daily,None,8:00  AM – 7:00  PM,019-574 7078,https://www.facebook.com/KualaSepetangEcoTourism,19/4/2025,4.9,AD01,Null
106,91,Kuan Wellness Ecopark,"A wellness-oriented eco-park featuring swiftlet houses, organic farm produce and nature trails in Selangor.","wellness, ecotourism, organic, selangor",Nature & Eco,Selangor,Selangor,50,120,Daily,None,8:00  AM – 6:00  PM,012-334 5987,—,20/4/2025,4.4,AD01,Null
107,169,Kuih Bakar Kuala Ina,"Famous for spiced kuih bakar, crispy outside and soft inside, lasting up to a week outside fridge.","kuih bakar, traditional, dessert",Food & Culinary,Melaka,"AG 4126, Kampung Kuala Ina, 78000 Alor Gajah, Melaka",2.2,5,Daily,None,8.00  AM - 7.00  PM,014-265 2575,https://www.facebook.com/KuihBakarKualaInaMastura/,21/4/2025,4.6,AD01,Null
108,168,Kuih Bakar Tradisional Bandar Melaka,"A traditional bakery known for soft and aromatic kuih bakar, freshly made daily using heritage recipes.","traditional dessert, kuih bakar, bakery",Food & Culinary,Melaka,"Jln LP 14, Taman Cergas, 75200 Melaka",3,6,Daily,None,10.000  AM - 6.00  PM,010-7935499,https://www.facebook.com/kuihbakartradisional.co/,22/4/2025,4,AD01,Null
109,204,Kuih Sopang Frozen,"Online shop offering frozen Kuih Sopang, a traditional Negeri Sembilan delicacy.","kuih sopang, frozen food, traditional",Food & Culinary,Negeri Sembilan,Negeri Sembilan,37,119,Daily,None,24 hours,,https://shopee.com.my/Kuih-So-Punk-(Sopang)-Farin-Hashim-frozen-i.37307467.40502191723,23/4/2025,4.8,AD01,Null
110,40,Labu Sayong BD KRAF,"Specializes in handmade labu sayong, a traditional Perak water pitcher made from clay.","pottery, labu sayong, perak, heritage",Arts & Crafts,Perak,Kuala Kangsar,20,150,Daily,None,9:00  AM – 6:00  PM,011-220 1443,https://www.facebook.com/LabuSayongBDKraf,24/4/2025,4.9,AD01,Null
111,136,Labu Sayong Kraf Hanis,"Kraf Hanis Labu Sayong is a family-owned pottery business in Kuala Kangsar, Perak, specializing in crafting traditional Labu Sayong water pitchers. Combining heritage and creativity, the workshop produces decorative and functional clay items that preserve Perak’s rich cultural craftsmanship.","labu sayong, pottery, craft, heritage, handmade, family business, arts, Perak",Arts & Crafts,Perak,"No 98, Kampung Sayong Lembah, 33040 Kuala Kangsar",8,50,Daily,None,10.00 am - 5.30  PM,017-549 9942,https://www.facebook.com/krafhanislabusayongofficial/?locale=ms_MY,25/4/2025,4.3,AD01,Null
112,125,Labu Sayong Xtream Craft Deco N Pottery,"Labu Sayong Xtream Craft Deco N Pottery in Kuala Kangsar offers a wide range of handcrafted Labu Sayong products, including home décor, lamps, souvenirs, and water dispensers. The shop also accepts bulk custom orders, promoting traditional Perak pottery craftsmanship.","labu sayong, pottery, craft, souvenir, heritage, arts, handmade, Perak",Arts & Crafts,Perak,"No 12, Kampung Sayong Tengah, 33040 Kuala Kangsar, Perak",10,60,Daily,None,9.00  AM - 6.30  PM,012-292 2884,https://www.facebook.com/XtreamCraftDecoNPottery/,26/4/2025,5,AD01,Null
113,70,Lambo Sari,"Lambo Sari Resources is a Terengganu-based social enterprise promoting local arts and culture through interactive experiences and tourism packages. It collaborates with local artisans to offer batik crafts, wau coloring sets, and cultural workshops, empowering the community while preserving Terengganu’s traditional heritage.","arts, culture, batik, wau, craft, heritage, community, tourism, workshop, Terengganu",Culture & Heritage,Terengganu,"28486, JALAN KETAPANG, Kampung Telaga Daing, 21300 Kuala Terengganu, Terengganu",25,150,Daily,Friday,10 am - 5pm,019-943 8979,https://lambosari.com.my/,27/4/2025,4.8,AD01,Null
114,138,Langkawi Eco Ventures (Mangrove Kayak Tour),Guided kayak tours through Langkawi’s mangrove forests to experience local wildlife and ecosystem up close.,"eco tour, mangrove, kayaking, langkawi",Nature & Eco,Kedah,Langkawi,0,278,Daily,Friday,24 hours,011-2414 6766,https://www.langkawiecoventures.com/,28/4/2025,5,AD01,Null
115,132,Lata Kashmir View,"A scenic natural attraction with clear waterfalls and picnic areas, ideal for eco-tourism lovers.","nature, waterfall, eco, kelantan",Nature & Eco,Kelantan,Jeli,3,10,Daily,None,24 hours,,https://pelancongan.my/lata-kashmir/,29/4/2025,4.4,AD01,Null
116,10,Learn Authentic Malaysian Vegan Cooking,Hands-on vegan cooking class showcasing Malaysian dishes using plant-based ingredients.,"cooking class, vegan, malaysia, food",Food & Culinary,Selangor,Petaling Jaya,0,220,Daily,None,11.00  AM - 1.15  PM,,https://www.airbnb.com/experiences/474742?location=Kuala%20Lumpur&currentTab=experience_tab&federatedSearchId=7c833f12-bcd6-45f3-87ed-11235bad24b8&searchId=ace20cbe-65a5-4e60-87ce-8e83a5ce4b09&sectionId=2ab6989f-ae28-4686-be05-c40991c7e8ec,30/4/2025,4.9,AD01,Null
117,163,Learn Cooking Malaysian Local Cuisine,Hands-on cooking classes in Kuala Lumpur teaching authentic Malaysian dishes for all levels.,"cooking class, culinary, local cuisine",Food & Culinary,Kuala Lumpur,"Menara Bangsar, 297, Jalan Maarof, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",350,450,Daily,Sunday,9.30  AM - 1.00  PM,019-238 1198,https://www.lazatcooking.com/,1/5/2025,4.9,AD01,Null
118,162,Learning Traditional Dance,A collaborative platform promoting Malaysia’s cultural dance through classes and performances.,"traditional dance, culture, performance",Festivals & Performances,Kuala Lumpur,Kuala Lumpur,45,127,Daily,None,24 hours,dansafusionkl@gmail.com,https://dansafusionkl.wixsite.com/dansafusionkualalump,2/5/2025,5,AD01,Null
119,45,Live like Local 2D1N Tour,"Spend time with our amazing local hosts and experience village life at a more personal level, with also the opportunity to experience some exciting recreational activities like trekking to the waterfalls.","waterfall, orang utan, eco",Nature & Eco,Sarawak,"Kuching, Sarawak",690,890,Upon Booking,Upon Booking,Upon Booking,011-1584 1448,https://mybackyardtour.com/live-like-local/,3/5/2025,0,AD01,Null
120,135,LoQSakri Agro Farm - Restaurant & Cafe,"A farm-based café offering local dishes made from fresh farm produce, surrounded by greenery and rural charm.","agro farm, café, local food, kedah",Food & Culinary,Kedah,Pokok Sena,1,20,Daily,None,2.00  PM - 8.00  PM,010-402 4600,https://www.facebook.com/MiangPlaPhau/,4/5/2025,4.5,AD01,Null
121,205,Mah Meri Cultural Village,"A living cultural village showcasing Mah Meri art, sculpture, and traditional dances. Offers guided tours, weaving workshops, and community-run craft shops with reviewable visitor feedback.","indigenous, culture, workshops",Culture & Heritage,Selangor,"Jln Kampong Orang Asli Sungai Bumbun, Kampung Manikavasagam, 42960 Pulau Carey, Selangor",70,150,Temporary Closed,Temporary Closed,Temporary Closed,011-6564 2800,https://www.mmcv.org.my/,5/5/2025,4.3,AD01,Null
122,30,Makanan Tradisional Melaka (CekPah Chickeboom),Stall offering Melaka’s traditional dishes and local snacks.,"food, traditional, melaka",Food & Culinary,Melaka,Plaza Mahkota,3.9,20,Daily,None,8.30  AM - 10.00  PM, 06-288 8380,https://www.facebook.com/Malacca.Traditional.Food/,6/5/2025,4.8,AD01,Null
123,1,Maklang Cafe by Ilham Ceramic Studio,"Maklang Cafe by Ilham Ceramic offers cultural cuisine like nasi lemak, kuih, and seven different types of laksa where visitors can taste Langkawi delicacies. It reflects the local taste, making it an authentic food journey of Malaysian culture.","food, culture, culinary",Food & Culinary,Kedah,"Ilham Ceramic Studio, Kampung Bendang Baru, 07000 Kuah, Langkawi, Kedah",0.5,15,Daily,Friday,8 am - 6 pm,013-599 4022,https://naturallylangkawi.my/portfolio/ilham-seramik-studio/,7/5/2025,4.8,AD01,Null
124,197,Malaysia Batik Canting Workshop,Hands-on workshop to experience Malaysian batik painting using traditional canting tools.,"batik, workshop, art, heritage",Arts & Crafts,Kuala Lumpur,"Teja, Kuala Lumpur",100,150,Upon Booking,Upon Booking,10.30  AM - 12.00  PM,,https://www.airbnb.com/experiences/1341680?adults=1&children=0&infants=0,8/5/2025,4.9,AD01,Null
125,68,Malaysia Games Festival @ Putrajaya 2025 (FPM@Putrajaya 2025),"Annual festival celebrating Malaysian games, featuring exhibitions, competitions, and cultural showcases in Putrajaya.","festival, games, culture, putrajaya",Festivals & Performances,Putrajaya,Putrajaya,0,0,Annually,None,10:00  AM – 10:00  PM,03-8888 8888,https://www.facebook.com/MalaysiaGamesFestival,9/5/2025,4.9,AD01,Null
126,157,Malaysia Heritage Studios,A cultural attraction showcasing traditional Malaysian houses and legendary characters through immersive exhibits.,"heritage, culture, museum",Culture & Heritage,Melaka,"Bemban, Malacca",30,80,Daily,None,10.00  AM - 6.00  PM,06-253 2288,https://www.malaysiaheritagestudios.com/,10/5/2025,4.1,AD01,Null
127,17,Malaysian Batik Experience – Handkerchief,Short batik workshop where visitors color and design their own batik handkerchiefs.,"batik, workshop, art, souvenir",Arts & Crafts,Kuala Lumpur,Kuala Lumpur,0,73.53,Daily,None,10.00  AM - 2.00  PM,,https://www.tripadvisor.com.my/AttractionProductReview-g298570-d14011284-Malaysian_Batik_Experience_Handkerchief-Kuala_Lumpur_Wilayah_Persekutuan.html,11/5/2025,5,AD01,Null
128,202,Mamamidah – Authentic Dodol Manufacturer,Producer of traditional Melaka dodol made with coconut milk and palm sugar.,"dodol, Melaka, traditional food",Food & Culinary,Melaka," 3537 KM 15 Jalan Melaka Muar, Umbai, 77300, Malacca",5,10,Daily,None,9.00 AM -9.00  PM,013-931 5652,https://www.mamamidah.com/products/,12/5/2025,4,AD01,Null
129,103,Marang ATV Eco Tour,"Adventure-ATV tour through Marang’s countryside and beaches, ideal for thrill seekers and nature lovers. BizMalay+1","adventure, atv, ecotourism, marang, terengganu",Nature & Eco,Terengganu,Marang,120,350,Daily,None,9:00  AM – 6:30  PM ,019-999 0344,https://marang-atv-eco-tour.business.site BizMalay,13/5/2025,4.7,AD01,Null
130,3,Maria Kek Lapis Sarawak,"Home-based business specializing in Sarawak layered cakes, offering both modern and traditional patterns. (facebook.com/mariakeklapis)","kek lapis, homemade, sarawak, cake",Food & Culinary,Sarawak,Kuching,20,100,Mon – Sat,Sunday,9:00  AM – 6:00  PM,014-897 2145,https://www.facebook.com/mariakeklapis,14/5/2025,4.7,AD01,Null
131,38,Mariwansa Kraftangan Sdn Bhd,Malaysian handicraft center promoting local artisan products including wood and fabric crafts.,"craft, malaysia, artisan, handmade",Arts & Crafts,Perak,Ipoh,15,120,Monday – Saturday,Sunday,9:00  AM – 6:00  PM,012-887 6645,https://www.facebook.com/MariwansaKraftangan,15/5/2025,4.7,AD01,Null
132,13,Masala Medley Cooking Class,A guided class introducing participants to Malaysian Indian cuisine and traditional spice blending.,"cooking class, indian cuisine, spice, cultural",Food & Culinary,Kuala Lumpur,Kuala Lumpur,160,260,Daily,None,9.00  AM - 6.00  PM,018-870 2281,https://www.cookly.me/by/masala-medley-cooking-class/,16/5/2025,5,AD01,Null
133,127,Maskamal Batik & Trading,"Local batik producer offering hand-drawn and stamped batik textiles, reflecting Kelantan’s vibrant batik heritage.","batik, textile, craft, kelantan",Arts & Crafts,Kelantan,Kota Bharu,25,250,Daily,None,9.00  AM – 6.00  PM,013-792 4405,Offers batik-making workshops and retail batik products.,17/5/2025,5,AD01,Null
134,188,Mee Siput Kak Chik,"Supplier of traditional mee siput in raw and fried form, also providing customized door gift packages.","traditional food, mee siput, snack",Food & Culinary,Johor,"KB 6B, lorong 1 kanan, Kampung Sawah Ring, 84700 Gerisek, Johor Darul Ta'zim",2,10.5,Daily,None,24 hours,019-627 6570,https://www.facebook.com/meesiputkakchik/?locale=ms_MY,18/5/2025,4.4,AD01,Null
135,126,MIe Wau Sering,A local craftsman producing traditional Kelantanese wau (kites) in various intricate designs and colors.,"wau, craft, culture, kelantan",Arts & Crafts,Kelantan,Tumpat,15,200,Daily,None,9.00  AM – 6.00  PM,017-456 3289,"Located near Kampung Sering, open for demonstrations and custom kite orders.",19/5/2025,4.8,AD01,Null
136,195,Mira Cake House (Kek Basah Sarawak),"Family business famous for Sarawak layered moist cake, known as Kek Lapis Basah.","kek lapis, sarawak, dessert, bakery",Food & Culinary,Kuala Lumpur," 9, Jalan Enggang, Taman Keramat, 54200 Kuala Lumpur, Selangor",12,150,Daily,None,7.30  AM - 11.00  PM,012-854 1004,https://miracakehouse.com/,20/5/2025,4.4,AD01,Null
137,34,Miso Walai Homestay & Village Tours,"Community homestay offering riverine activities, traditional food, and guided nature walks highlighting Sabah’s indigenous culture and local agriculture.","homestay, indigenous, eco",Nature & Eco,Sabah,"Kimanis/Malikul, Sabah",50,180,Temporary Closed,Temporary Closed,Temporary Closed,0 88-222 333,https://www.kopelkinabatangan.com/experiences/miso-walai-village-homestay,21/5/2025,4.5,AD01,Null
138,219,Monsopiad Heritage Village,"A heritage village celebrating the legend of Monsopiad, with guided tours, cultural shows, and historical artifacts of the Kadazan people.",kadazanculture heritage village,Culture & Heritage,Sabah,Penampang,50,149,Daily,None,9.00 AM - 4.30 PM, 011-1419 6488,https://www.facebook.com/Monsopiad/,22/5/2025,4.8,AD01,Null
139,78,Murug Turug Eco Tourism,"Community-run nature site known for its waterfall trekking, suspension bridge, and river camping adventures.","eco, adventure, sabah, nature",Nature & Eco,Sabah,Kiulu,10,80,Daily,None,8:00  AM – 5:00  PM,012-866 7289,https://www.facebook.com/murugturugecotourism,23/5/2025,4.8,AD01,Null
140,96,myBatik (by appointment),Personalized batik-making experience offering private workshops and sessions by appointment only.,"batik, workshop, art, selangor",Arts & Crafts,Selangor,Ampang Jaya,60,250,Daily,None,By appointment only,012-257 9775,https://mybatik.org.my/,24/5/2025,4.8,AD01,Null
141,151,MyBatik Art Gallery,"A creative batik studio and café in Kuala Lumpur offering workshops, handmade batik products, and art-inspired food in a relaxing garden setting. Visitors can learn batik painting or shop for unique textile souvenirs.","batik, workshop, artgallery",Arts & Crafts,Selangor," 51, Embun Kemensah, Jln Tiara Kemensah 3, 68000 Ampang Jaya, Selangor",147.2,960,Daily,None,8.00  AM. - 3.00  PM,012-257 9775,https://mybatik.org.my/,25/5/2025,4.8,AD01,Null
142,117,MyPintu Plate,Contemporary Penang eatery serving fusion of local flavors with modern presentation.,"food, local cuisine, fusion, penang",Food & Culinary,Penang,George Town,12,45,Daily,None,11:00 AM–10:00 PM,019-344 5678,Trendy café in George Town.,26/5/2025,4.4,AD01,Null
143,50,Naimah Harumanis Perlis Asli,Family-owned Harumanis mango seller promoting authentic Perlis-grown produce.,"food, harumanis, perlis, local",Food & Culinary,Perlis,Arau,15,60,Daily,None,8:00  AM – 6:00  PM,013-889 1123,https://www.facebook.com/NaimahHarumanis,27/5/2025,4.7,AD01,Null
